id,date,username,content,url,keyword,likes,retweets,replies
1924821516233146711,2025-05-20T13:36:25.000Z,Bayouiraone1,"Memanusiakan manusia gimana bro? Berapa ribu hektar pohon dihutan Kalimantan ditebang?
Ratusan Anggota KPPS meninggal
Tragedi Kanjuruhan,KM 50,pemaksaan Vaksinasi kpd masyarakat dgn cara mengintimidasi juga mengancam saat Tragedi Covid?? Dan masih byk cara2 rezim Jokowi lainya",https://x.com/Bayouiraone1/status/1924821516233146711,vaksinasi,0,0,0
1922869975158603860,2025-05-15T04:21:41.000Z,ARoss89777394,"Selama rakyat di beri kebebasan tanpa paksaan untuk di vaksinasi. 

Biarkan rakyat aware akan  manfaat dan madharatnya vaksin tbc. 

Apa akan di jadikan syarat penerima bsnsos? ",https://x.com/ARoss89777394/status/1922869975158603860,vaksinasi,0,0,0
1925218125295042840,2025-05-21T15:52:24.000Z,grok,"@TedInvestigasi
 @AimAlgandri
 Tidak ada bukti pasti bahwa vaksin mRNA menyebabkan stroke hemoragik. Studi kecil menemukan protein spike di arteri otak pasien stroke hingga 17 bulan pasca-vaksinasi, tapi tidak membuktikan sebab-akibat karena keterbatasan metodologi. Badan kesehatan",https://x.com/grok/status/1925218125295042840,vaksinasi,0,0,0
1924705898993185279,2025-05-20T05:57:00.000Z,detikcom,"Kemenkes RI menyoroti lonjakan COVID-19 yang terjadi Singapura. Masyarakat diimbau mendapatkan vaksin booster, terutama pada kelompok rentan.",https://x.com/detikcom/status/1924705898993185279,vaksinasi,0,0,0
1922610530327380259,2025-05-14T11:10:45.000Z,taxed_lady,"Seandainya nakes dapet insentif krn tuntas ngobatin pasien TBC, tuntas memberikan vaksinasi wajib ke seluruh balita atau minimal memenuhi target, berhasil menurunkan angka kematian ibu, berhasil menurunkan angka stunting. Indonesia sehat, nakes sejahtera ",https://x.com/taxed_lady/status/1922610530327380259,vaksinasi,0,0,0
1923070287337148645,2025-05-15T17:37:40.000Z,FarouqSh,"Okk kalo besok ada program vaksinasi, silahkan besok anda yang divaksin pertama.",https://x.com/FarouqSh/status/1923070287337148645,vaksinasi,0,0,0
1925476673560236382,2025-05-22T08:59:47.000Z,ch4o5Myth,berarti apa yg Budi Guna Sadikin bilang kmrn tentang statement pandemi covid selesai karena vaksinasi runtuh total ya dok!??,https://x.com/ch4o5Myth/status/1925476673560236382,vaksinasi,0,0,0
1924821516233146711,2025-05-20T13:36:25.000Z,Bayouiraone1,"Memanusiakan manusia gimana bro? Berapa ribu hektar pohon dihutan Kalimantan ditebang?
Ratusan Anggota KPPS meninggal
Tragedi Kanjuruhan,KM 50,pemaksaan Vaksinasi kpd masyarakat dgn cara mengintimidasi juga mengancam saat Tragedi Covid?? Dan masih byk cara2 rezim Jokowi lainya",https://x.com/Bayouiraone1/status/1924821516233146711,vaksinasi,0,0,0
1922869975158603860,2025-05-15T04:21:41.000Z,ARoss89777394,"Selama rakyat di beri kebebasan tanpa paksaan untuk di vaksinasi. 

Biarkan rakyat aware akan  manfaat dan madharatnya vaksin tbc. 

Apa akan di jadikan syarat penerima bsnsos? ",https://x.com/ARoss89777394/status/1922869975158603860,vaksinasi,0,0,0
1925218125295042840,2025-05-21T15:52:24.000Z,grok,"@TedInvestigasi
 @AimAlgandri
 Tidak ada bukti pasti bahwa vaksin mRNA menyebabkan stroke hemoragik. Studi kecil menemukan protein spike di arteri otak pasien stroke hingga 17 bulan pasca-vaksinasi, tapi tidak membuktikan sebab-akibat karena keterbatasan metodologi. Badan kesehatan",https://x.com/grok/status/1925218125295042840,vaksinasi,0,0,0
1924705898993185279,2025-05-20T05:57:00.000Z,detikcom,"Kemenkes RI menyoroti lonjakan COVID-19 yang terjadi Singapura. Masyarakat diimbau mendapatkan vaksin booster, terutama pada kelompok rentan.",https://x.com/detikcom/status/1924705898993185279,vaksinasi,0,0,0
1922610530327380259,2025-05-14T11:10:45.000Z,taxed_lady,"Seandainya nakes dapet insentif krn tuntas ngobatin pasien TBC, tuntas memberikan vaksinasi wajib ke seluruh balita atau minimal memenuhi target, berhasil menurunkan angka kematian ibu, berhasil menurunkan angka stunting. Indonesia sehat, nakes sejahtera ",https://x.com/taxed_lady/status/1922610530327380259,vaksinasi,0,0,0
1923070287337148645,2025-05-15T17:37:40.000Z,FarouqSh,"Okk kalo besok ada program vaksinasi, silahkan besok anda yang divaksin pertama.",https://x.com/FarouqSh/status/1923070287337148645,vaksinasi,0,0,0
1925476673560236382,2025-05-22T08:59:47.000Z,ch4o5Myth,berarti apa yg Budi Guna Sadikin bilang kmrn tentang statement pandemi covid selesai karena vaksinasi runtuh total ya dok!??,https://x.com/ch4o5Myth/status/1925476673560236382,vaksinasi,0,0,0
1924821516233146711,2025-05-20T13:36:25.000Z,Bayouiraone1,"Memanusiakan manusia gimana bro? Berapa ribu hektar pohon dihutan Kalimantan ditebang?
Ratusan Anggota KPPS meninggal
Tragedi Kanjuruhan,KM 50,pemaksaan Vaksinasi kpd masyarakat dgn cara mengintimidasi juga mengancam saat Tragedi Covid?? Dan masih byk cara2 rezim Jokowi lainya",https://x.com/Bayouiraone1/status/1924821516233146711,vaksinasi,0,0,0
1922869975158603860,2025-05-15T04:21:41.000Z,ARoss89777394,"Selama rakyat di beri kebebasan tanpa paksaan untuk di vaksinasi. 

Biarkan rakyat aware akan  manfaat dan madharatnya vaksin tbc. 

Apa akan di jadikan syarat penerima bsnsos? ",https://x.com/ARoss89777394/status/1922869975158603860,vaksinasi,0,0,0
1925218125295042840,2025-05-21T15:52:24.000Z,grok,"@TedInvestigasi
 @AimAlgandri
 Tidak ada bukti pasti bahwa vaksin mRNA menyebabkan stroke hemoragik. Studi kecil menemukan protein spike di arteri otak pasien stroke hingga 17 bulan pasca-vaksinasi, tapi tidak membuktikan sebab-akibat karena keterbatasan metodologi. Badan kesehatan",https://x.com/grok/status/1925218125295042840,vaksinasi,0,0,0
1924705898993185279,2025-05-20T05:57:00.000Z,detikcom,"Kemenkes RI menyoroti lonjakan COVID-19 yang terjadi Singapura. Masyarakat diimbau mendapatkan vaksin booster, terutama pada kelompok rentan.",https://x.com/detikcom/status/1924705898993185279,vaksinasi,0,0,0
1922610530327380259,2025-05-14T11:10:45.000Z,taxed_lady,"Seandainya nakes dapet insentif krn tuntas ngobatin pasien TBC, tuntas memberikan vaksinasi wajib ke seluruh balita atau minimal memenuhi target, berhasil menurunkan angka kematian ibu, berhasil menurunkan angka stunting. Indonesia sehat, nakes sejahtera ",https://x.com/taxed_lady/status/1922610530327380259,vaksinasi,0,0,0
1923070287337148645,2025-05-15T17:37:40.000Z,FarouqSh,"Okk kalo besok ada program vaksinasi, silahkan besok anda yang divaksin pertama.",https://x.com/FarouqSh/status/1923070287337148645,vaksinasi,0,0,0
1925476673560236382,2025-05-22T08:59:47.000Z,ch4o5Myth,berarti apa yg Budi Guna Sadikin bilang kmrn tentang statement pandemi covid selesai karena vaksinasi runtuh total ya dok!??,https://x.com/ch4o5Myth/status/1925476673560236382,vaksinasi,0,0,0
1924821516233146711,2025-05-20T13:36:25.000Z,Bayouiraone1,"Memanusiakan manusia gimana bro? Berapa ribu hektar pohon dihutan Kalimantan ditebang?
Ratusan Anggota KPPS meninggal
Tragedi Kanjuruhan,KM 50,pemaksaan Vaksinasi kpd masyarakat dgn cara mengintimidasi juga mengancam saat Tragedi Covid?? Dan masih byk cara2 rezim Jokowi lainya",https://x.com/Bayouiraone1/status/1924821516233146711,vaksinasi,0,0,0
1922869975158603860,2025-05-15T04:21:41.000Z,ARoss89777394,"Selama rakyat di beri kebebasan tanpa paksaan untuk di vaksinasi. 

Biarkan rakyat aware akan  manfaat dan madharatnya vaksin tbc. 

Apa akan di jadikan syarat penerima bsnsos? ",https://x.com/ARoss89777394/status/1922869975158603860,vaksinasi,0,0,0
1925218125295042840,2025-05-21T15:52:24.000Z,grok,"@TedInvestigasi
 @AimAlgandri
 Tidak ada bukti pasti bahwa vaksin mRNA menyebabkan stroke hemoragik. Studi kecil menemukan protein spike di arteri otak pasien stroke hingga 17 bulan pasca-vaksinasi, tapi tidak membuktikan sebab-akibat karena keterbatasan metodologi. Badan kesehatan",https://x.com/grok/status/1925218125295042840,vaksinasi,0,0,0
1924705898993185279,2025-05-20T05:57:00.000Z,detikcom,"Kemenkes RI menyoroti lonjakan COVID-19 yang terjadi Singapura. Masyarakat diimbau mendapatkan vaksin booster, terutama pada kelompok rentan.",https://x.com/detikcom/status/1924705898993185279,vaksinasi,0,0,0
1922610530327380259,2025-05-14T11:10:45.000Z,taxed_lady,"Seandainya nakes dapet insentif krn tuntas ngobatin pasien TBC, tuntas memberikan vaksinasi wajib ke seluruh balita atau minimal memenuhi target, berhasil menurunkan angka kematian ibu, berhasil menurunkan angka stunting. Indonesia sehat, nakes sejahtera ",https://x.com/taxed_lady/status/1922610530327380259,vaksinasi,0,0,0
1618188067768238083,2023-01-25T10:04:34.000Z,kotajakut,"#SobatJakut, Sudin Kesehatan Kota Jakarta Utara melaksanakan vaksinasi booster kedua

https://utara.jakarta.go.id/sudin-kesehatan-jakut-gelar-vaksinasi-booster-kedua…

#PemprovDKIJakarta #PemkotJakut #JakartaUtaraBisa #SuksesJakartauntukIndonesia  #VaksinasiCovid19 #VaksinasiBooster #BoosterKedua",https://x.com/kotajakut/status/1618188067768238083,vaksinasiCOVID19,0,0,0
1612279407468777472,2023-01-09T02:45:40.000Z,PolsekPupuan,"PPKM sudah dicabut, Vaksin Booster 2 bantu meningkatkan perlindungan terhadap virus Corona #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #bersatulawancovid19 #bersamalawancorona #polrestabanan",https://x.com/PolsekPupuan/status/1612279407468777472,vaksinasiCOVID19,0,0,0
1642431858284855298,2023-04-02T07:40:44.000Z,_betterbanyumas,"Vaksin saat puasa itu bisa batal ngga ya lur???

Yuk simak postingannya 

Sumber : 
@dinkesbanyumas
 @puskesmasbaturraden2 

#betterbanyumas #kabbanyumas #sedulursekabupatenbanyumas #vaksìnasicovid19",https://x.com/_betterbanyumas/status/1642431858284855298,vaksinasiCOVID19,0,0,0
1625814607892971521,2023-02-15T11:09:43.000Z,pmi_cilacap,"*LOKAKARYA PEMBELAJARAN VAKSINASI COVID-19*
""PROSES INTRA-ACTION REVIEW COVID-19 IFRC DAN PMI""
Selasa - Kamis, 14 - 16 Februari 2023
Jam 08.00 WIB - selesai
Bertempat di Hotel Aston Bogor, Jawa Barat.
#PalangMerahIndonesia
#PMIKabupatenCilacap
#Covid19
#VaksinasiCovid19
#IFRC",https://x.com/pmi_cilacap/status/1625814607892971521,vaksinasiCOVID19,0,0,0
1617876246763048961,2023-01-24T13:25:30.000Z,kotajakut,"#SobatJakut, Suku Dinas Kesehatan Kota Administrasi Jakarta Utara memastikan vaksinasi Covid-19 dosis Booster kedua dimulai hari ini, Selasa (24/1).

http://utara.jakarta.go.id/dimulai-hari-ini-vaksinasi-covid19-dosis-booster-kedua-di-jakarta-utara-tersedia-di-puskesmas-kecamatan-dan-kelurahan…

#PemkotJakut #JakartaUtaraBisa #VaksinasiCovid19 #VaksinasiBooster #SuksesJakartauntukIndonesia",https://x.com/kotajakut/status/1617876246763048961,vaksinasiCOVID19,0,0,0
1630705375216553987,2023-02-28T23:03:53.000Z,tabanan_terkini,"Vaksin Booster 2, cara terbaik melawan Covid-19 #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #bersatulawancovid19 #bersamalawancorona #polrestabanan #damaiindonesia 
@DivHumas_Polri",https://x.com/tabanan_terkini/status/1630705375216553987,vaksinasiCOVID19,0,0,0
1626053294639697920,2023-02-16T02:58:10.000Z,kominfodiy,"Sumonggo Sedulur info vaksin yang disadur dari media Dinas Kesehatan DIY. 
#JogjaElingLanWaspada
#COVID19
#InfoVaksinJogja
#VaksinasiCOVID19
#VaksinJogja
#DinasKesehatanDIY
#KominfoDIY",https://x.com/kominfodiy/status/1626053294639697920,vaksinasiCOVID19,0,0,0
1656490097146204160,2023-05-11T02:43:09.000Z,pkm_kjeruk,"Hallo Sobat Sehat Kebon Jeruk... 
Vaksinasi COVID-19 masih ada di Puskesmas Kec. Kebon Jeruk niih guys.. 

Yuk cek infografis di atas tentang jadwal pelaksanaan imunisasi COVID-19 secara lengkap.. 
Jangan lupa tetap patuhi protokol kesehatan ya.. 

#VaksinasiCOVID19
#vaksinbonjer",https://x.com/pkm_kjeruk/status/1656490097146204160,vaksinasiCOVID19,0,0,0
1629297518868860935,2023-02-25T01:49:34.000Z,PolsekPupuan,Segera Vaksin Booster 2Vaksin Booster terbukti efektif menjaga dan bahkan  meningkatkan kekebalan tubuh melawan Covid-19 dan tetap Prokes #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #polrestabanan #damaiindonesia @divisihumaspolri,https://x.com/PolsekPupuan/status/1629297518868860935,vaksinasiCOVID19,0,0,0
1639101174963113984,2023-03-24T03:05:47.000Z,pkm_cisadea,"Hallo Sobat Encis Sehat
Selamat Pagii 

Berikut mimin informasikan Pelaksanaan Vaksinasi Covid-19 Puskesmas Cisadea.

Salam Sehat 

#vaksìnasicovid19 #vaksin #puskesmas #ngalamkipa 
@pemkotmalang
 
@kominfomalang
 
@diskeskotamalang 
@kelurahan_purwantoro 
@kelurahan_blimbing",https://x.com/pkm_cisadea/status/1639101174963113984,vaksinasiCOVID19,0,0,0
1631064417977737216,2023-03-01T22:50:35.000Z,tabanan_terkini,"Ayo Vaksin Booster 2, Vaksin Booster terbukti efektif menjaga dan bahkan  meningkatkan kekebalan tubuh melawan Covid-19 #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #bersatulawancovid19 #polrestabanan #damaiindonesia 
@DivHumas_Polri",https://x.com/tabanan_terkini/status/1631064417977737216,vaksinasiCOVID19,0,0,0
1633233925568086016,2023-03-07T22:31:26.000Z,tabanan_terkini,"Tuntaskan Vaksin Booster 2, Vaksin Booster terbukti efektif menjaga dan bahkan  meningkatkan kekebalan tubuh melawan Covid-19 #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #polrestabanan #damaiindonesia 
@DivHumas_Polri",https://x.com/tabanan_terkini/status/1633233925568086016,vaksinasiCOVID19,0,0,0
1629618321611194369,2023-02-25T23:04:19.000Z,tabanan_terkini,"Segera Vaksin Booster 2, Vaksin Booster terbukti efektif menjaga dan bahkan  meningkatkan kekebalan tubuh melawan Covid-19 dan tetap Prokes #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #polrestabanan #damaiindonesia 
@DivHumas_Polri",https://x.com/tabanan_terkini/status/1629618321611194369,vaksinasiCOVID19,0,0,0
1639101174963113984,2023-03-24T03:05:47.000Z,pkm_cisadea,"Hallo Sobat Encis Sehat
Selamat Pagii 

Berikut mimin informasikan Pelaksanaan Vaksinasi Covid-19 Puskesmas Cisadea.

Salam Sehat 

#vaksìnasicovid19 #vaksin #puskesmas #ngalamkipa 
@pemkotmalang
 
@kominfomalang
 
@diskeskotamalang 
@kelurahan_purwantoro 
@kelurahan_blimbing",https://x.com/pkm_cisadea/status/1639101174963113984,vaksinasiCOVID19,0,0,0
1631064417977737216,2023-03-01T22:50:35.000Z,tabanan_terkini,"Ayo Vaksin Booster 2, Vaksin Booster terbukti efektif menjaga dan bahkan  meningkatkan kekebalan tubuh melawan Covid-19 #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #bersatulawancovid19 #polrestabanan #damaiindonesia 
@DivHumas_Polri",https://x.com/tabanan_terkini/status/1631064417977737216,vaksinasiCOVID19,0,0,0
1633233925568086016,2023-03-07T22:31:26.000Z,tabanan_terkini,"Tuntaskan Vaksin Booster 2, Vaksin Booster terbukti efektif menjaga dan bahkan  meningkatkan kekebalan tubuh melawan Covid-19 #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #polrestabanan #damaiindonesia 
@DivHumas_Polri",https://x.com/tabanan_terkini/status/1633233925568086016,vaksinasiCOVID19,0,0,0
1629618321611194369,2023-02-25T23:04:19.000Z,tabanan_terkini,"Segera Vaksin Booster 2, Vaksin Booster terbukti efektif menjaga dan bahkan  meningkatkan kekebalan tubuh melawan Covid-19 dan tetap Prokes #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #polrestabanan #damaiindonesia 
@DivHumas_Polri",https://x.com/tabanan_terkini/status/1629618321611194369,vaksinasiCOVID19,0,0,0
1639101174963113984,2023-03-24T03:05:47.000Z,pkm_cisadea,"Hallo Sobat Encis Sehat
Selamat Pagii 

Berikut mimin informasikan Pelaksanaan Vaksinasi Covid-19 Puskesmas Cisadea.

Salam Sehat 

#vaksìnasicovid19 #vaksin #puskesmas #ngalamkipa 
@pemkotmalang
 
@kominfomalang
 
@diskeskotamalang 
@kelurahan_purwantoro 
@kelurahan_blimbing",https://x.com/pkm_cisadea/status/1639101174963113984,vaksinasiCOVID19,0,0,0
1631064417977737216,2023-03-01T22:50:35.000Z,tabanan_terkini,"Ayo Vaksin Booster 2, Vaksin Booster terbukti efektif menjaga dan bahkan  meningkatkan kekebalan tubuh melawan Covid-19 #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #bersatulawancovid19 #polrestabanan #damaiindonesia 
@DivHumas_Polri",https://x.com/tabanan_terkini/status/1631064417977737216,vaksinasiCOVID19,0,0,0
1633233925568086016,2023-03-07T22:31:26.000Z,tabanan_terkini,"Tuntaskan Vaksin Booster 2, Vaksin Booster terbukti efektif menjaga dan bahkan  meningkatkan kekebalan tubuh melawan Covid-19 #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #polrestabanan #damaiindonesia 
@DivHumas_Polri",https://x.com/tabanan_terkini/status/1633233925568086016,vaksinasiCOVID19,0,0,0
1629618321611194369,2023-02-25T23:04:19.000Z,tabanan_terkini,"Segera Vaksin Booster 2, Vaksin Booster terbukti efektif menjaga dan bahkan  meningkatkan kekebalan tubuh melawan Covid-19 dan tetap Prokes #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #polrestabanan #damaiindonesia 
@DivHumas_Polri",https://x.com/tabanan_terkini/status/1629618321611194369,vaksinasiCOVID19,0,0,0
1639101174963113984,2023-03-24T03:05:47.000Z,pkm_cisadea,"Hallo Sobat Encis Sehat
Selamat Pagii 

Berikut mimin informasikan Pelaksanaan Vaksinasi Covid-19 Puskesmas Cisadea.

Salam Sehat 

#vaksìnasicovid19 #vaksin #puskesmas #ngalamkipa 
@pemkotmalang
 
@kominfomalang
 
@diskeskotamalang 
@kelurahan_purwantoro 
@kelurahan_blimbing",https://x.com/pkm_cisadea/status/1639101174963113984,vaksinasiCOVID19,0,0,0
1631064417977737216,2023-03-01T22:50:35.000Z,tabanan_terkini,"Ayo Vaksin Booster 2, Vaksin Booster terbukti efektif menjaga dan bahkan  meningkatkan kekebalan tubuh melawan Covid-19 #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #bersatulawancovid19 #polrestabanan #damaiindonesia 
@DivHumas_Polri",https://x.com/tabanan_terkini/status/1631064417977737216,vaksinasiCOVID19,0,0,0
1633233925568086016,2023-03-07T22:31:26.000Z,tabanan_terkini,"Tuntaskan Vaksin Booster 2, Vaksin Booster terbukti efektif menjaga dan bahkan  meningkatkan kekebalan tubuh melawan Covid-19 #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #polrestabanan #damaiindonesia 
@DivHumas_Polri",https://x.com/tabanan_terkini/status/1633233925568086016,vaksinasiCOVID19,0,0,0
1629618321611194369,2023-02-25T23:04:19.000Z,tabanan_terkini,"Segera Vaksin Booster 2, Vaksin Booster terbukti efektif menjaga dan bahkan  meningkatkan kekebalan tubuh melawan Covid-19 dan tetap Prokes #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #vaksìncovid19 #vaksinasicovid19 #vaksinaman #polrestabanan #damaiindonesia 
@DivHumas_Polri",https://x.com/tabanan_terkini/status/1629618321611194369,vaksinasiCOVID19,0,0,0
