id,date,username,content,url,keyword,likes,retweets,replies
1924872072682955015,2025-05-20T16:57:19.000Z,jogja_base,"entah lah jog 
mau ngomong apa lagi sama negara ini 
peduli lindungi jadi situs judol 
padahal di sana ID kita semua ada 
nama nik hingga sertifikat vaksin nya 
Bener bener rusak nih negara gak bisa melindungi data privasi rakyatnya",https://x.com/jogja_base/status/1924872072682955015,vaksin,0,0,0
1925506211941949664,2025-05-22T10:57:09.000Z,TedInvestigasi,"BPOM kapan?
Masih banyak yang belum sadar bahaya vaksin Covid dan terus booster...",https://x.com/TedInvestigasi/status/1925506211941949664,vaksin,0,0,0
1923001409710026906,2025-05-15T13:03:58.000Z,sharpandshark,"India: akibat vaksin polio cacat permanen sekitar 47.000 anak-anak.

Sekarang target Indonesia TBC, dampaknya apa lagi ya. Pasti ini targetnya bkn bayi, tapi org dewasa. 

Sukses di India bikin kasus, di Indonesia nanti kasus TBC.

Indonesia tercinta tapi malang skli nasibmu.",https://x.com/sharpandshark/status/1923001409710026906,vaksin,0,0,0
1923592751301656971,2025-05-17T04:13:45.000Z,calomagang,"Lololo dari krian bisa tembus dimensi lain... Uadoh cikk

Wilayah seng cocok gawe percobaan vaksin TBC, mewakili warga indonesia...",https://x.com/calomagang/status/1923592751301656971,vaksin,0,0,0
1924151196690034969,2025-05-18T17:12:48.000Z,gwiview,"ada yg mau adopt ga yaaaa? jantan umur 1 tahun lebih sebulan, udah vaksin tp blm steril. ini punya temenku, daerah unika. bliau stress ngurus krna lagi semester sibuk, ganti pakannya ajaaa udah free kandanggg",https://x.com/gwiview/status/1924151196690034969,vaksin,0,0,0
1876512970257088814,2025-01-07T06:15:30.000Z,unicelounge,"hai aku open adopt kitten2ku ini pas udh 2-3 bulan tp, tidak bermahar tapi syaratnya harus pecinta kucing, wajib vaksin F1 dua hari sebelum di ambil dan vaksinnya bareng sama aku -ness",https://x.com/unicelounge/status/1876512970257088814,vaksin,0,0,0
1925158446577442917,2025-05-21T11:55:16.000Z,tanyarlfes,"yeayy akhirnya bisa vaksin hpv juga, udh lama pengen bgtt ",https://x.com/tanyarlfes/status/1925158446577442917,vaksin,0,0,0
1925139530677723637,2025-05-21T10:40:06.000Z,namasayalaut,"Bandung yang mau vaksin HPV sama Hepatitis B. Imunicare Biofarma Bandung lagi promo.

Vaksin Hepatitis B 100 rb/sekali suntik sampai 31 mei 2025

Vaksin HPV 350 rb/sekali suntik 7 november 2025

Gasss akses",https://x.com/namasayalaut/status/1925139530677723637,vaksin,0,0,0
1923578834861097325,2025-05-17T03:18:27.000Z,MariaAlkaff_,"Dr. dr. Siti Fadilah Supari, Sp. Jp, Mantan Menteri Kesehatan RI, memberi tanggapan atas program vaksin TBC Bill Gates. 
“Trauma masyarakat, kehilangan kedaulatan tubuhnya sendiri” 
CC : Presiden 
@prabowo
 
@KemenkesRI",https://x.com/MariaAlkaff_/status/1923578834861097325,vaksin,0,0,0
1923472148879872105,2025-05-16T20:14:31.000Z,diananalidia,"VOUCHER HALODOC BERLAKU s/d MEI 2025

KONSULCBLVPD
Konsul dokter umum & dokter spesialis

OBATCBYPV
Tebus/beli obat, vitamin

HLDXHOMECAREKNV
lab, vaksin, vitamin injection

HALOSKINAFFSXP
obat jerawat Haloskin",https://x.com/diananalidia/status/1923472148879872105,vaksin,0,0,0
1922940755028349159,2025-05-15T09:02:57.000Z,Boediantar4,ANGKA AUTISME DI VIETNAM MELONJAK SETELAH PELUNCURAN VAKSIN BUATAN BILL GATES,https://x.com/Boediantar4/status/1922940755028349159,vaksin,0,0,0
1923514634058793395,2025-05-16T23:03:20.000Z,NyaiNeneng,Mereka semua wajib masuk daftar vaksin percobaan..!! ,https://x.com/NyaiNeneng/status/1923514634058793395,vaksin,0,0,0
1923518711035724188,2025-05-16T23:19:32.000Z,toe_giman,Pernyataan ini  jauh sebelum gates datang... kasih vaksin tbc..,https://x.com/toe_giman/status/1923518711035724188,vaksin,0,0,0
1926154361782100131,2025-05-24T05:52:40.000Z,TurnBackHoax," Vaksin mRNA, TBC, dan Malaria Disebarkan Lewat Udara 

 • Narasi tersebut merupakan teori konspirasi yang tidak mendasar. 
   • Unggahan berisi klaim “vaksin mRNA, TBC, dan malaria disebarkan lewat udara” merupakan konten palsu (fabricated content).

 Selengkapnya di",https://x.com/TurnBackHoax/status/1926154361782100131,vaksin,0,0,0
1518773582616088576,2022-04-26T02:06:54.000Z,PartaiSocmed,"Perkembangan pandemi politik Indonesia saat ini:
1. Pendukung Jokowi banyak yg masuk IGD karena keselek kata2nya sendiri.
2. Pendukung Anies mendadak antri vaksin merek ""Jokowi"".",https://x.com/PartaiSocmed/status/1518773582616088576,vaksin,0,0,0
1923688614938149351,2025-05-17T10:34:40.000Z,katzen_jammer,"Gue menentang program uji coba vaksin TBC ini murni karena gue paham bahayanya vaksin, bukan karena gue membenci pemerintah/pak Prabowo.
Orang lama pasti udah tau lah ya seberapa covidiotnya gue sejak era covid.
Dengerin tuh Bu Siti Fadilah Supari yg ngomong bukan sales vaksin.",https://x.com/katzen_jammer/status/1923688614938149351,vaksin,0,0,0
