id,date,username,content,url,keyword,likes,retweets,replies
1926234271829696890,2025-05-24T11:10:12.000Z,kochengfs,"kcg! TITIPAN
hi aku free open adopt anabul ku, tapi aku selective buat cari adopter barunya. jenis calico mix dom & pernah vaksin juga. buat yang bener bener serius aja, bisa reply aku aja ya. S&K berlaku ya teman teman, aku dom bandung",https://x.com/kochengfs/status/1926234271829696890,vaksin,0,0,0
1923172479532454094,2025-05-16T00:23:44.000Z,draftanakunpad3,"dau! Hai guys aku open adopt kucing pricenya 3 jt aja bisa dikirim ke bandung + banten + jabodetabek
Kondisi :
- sehat & lincah
- rutin obat cacing & kutu
- sudah grooming
- sudah vaksin pertama f4 
Jika berminat bisa hub: https://wa.me/6281314150747",https://x.com/draftanakunpad3/status/1923172479532454094,vaksin,0,0,0
1925139530677723637,2025-05-21T10:40:06.000Z,namasayalaut,"Bandung yang mau vaksin HPV sama Hepatitis B. Imunicare Biofarma Bandung lagi promo.

Vaksin Hepatitis B 100 rb/sekali suntik sampai 31 mei 2025

Vaksin HPV 350 rb/sekali suntik 7 november 2025

Gasss akses",https://x.com/namasayalaut/status/1925139530677723637,vaksin,0,0,0
1923592751301656971,2025-05-17T04:13:45.000Z,calomagang,"Lololo dari krian bisa tembus dimensi lain... Uadoh cikk

Wilayah seng cocok gawe percobaan vaksin TBC, mewakili warga indonesia...",https://x.com/calomagang/status/1923592751301656971,vaksin,0,0,0
1924479257470025910,2025-05-19T14:56:24.000Z,youdzurioust,Ini info dan link baru buat daftar vaksin HPV di RSUD Tamansari gengs,https://x.com/youdzurioust/status/1924479257470025910,vaksin,0,0,0
1926100546110284142,2025-05-24T02:18:50.000Z,CoriolisSDO,"Hello siapa tahu ada temen2 yg mau adopsi kucing. Karena 1 dan lain hal aku akan open adopt. 
Bali & Neo betina 8 bln, sudah vaksin.
Cele & Uma 3 bln
Sudah bisa pakai litter box semua",https://x.com/CoriolisSDO/status/1926100546110284142,vaksin,0,0,0
1923581468833612031,2025-05-17T03:28:55.000Z,WagimanDeep212_,"Sejak th 1975 belum ditemukan kasus Autisme Vietnam
Tetiba pada th 2000-2001 Bill Gates Fondation meluncurkan vaksinasi, dan Kasus Autisme meningkat 300% di Vietnam.

Dan sbentar lg Bill Gates uji coba vaksin nya dimari. 
Sapa tahu anak ente abis di vaksin jadi spiderman..",https://x.com/WagimanDeep212_/status/1923581468833612031,vaksin,0,0,0
1923629630927536165,2025-05-17T06:40:17.000Z,SumandoGaek,"INFO A1 : TERNYATA BUDI SADIKIN SEJAK 2022 sudah meminta pada Bill Gates agar Indonesia jadi tempat UJI COBA VAKSIN TBC
Real Penjahat Kemanusiaan.",https://x.com/SumandoGaek/status/1923629630927536165,vaksin,0,0,0
1923639595008471111,2025-05-17T07:19:53.000Z,qarimma,"KUPON HALODOC TERBARU

 KONSULCBWWRW (konsul)

 OBATCBAJB (beli obat)
kalau mau beli CeraVe & La Roche Posay tambahin kode ini biar mantul
CRV100
LRP100

 HLDXHOMECAREBJY (vaksin /teslab/
vitamin booster)

 HALOSKINAFF44J (haloskin)",https://x.com/qarimma/status/1923639595008471111,vaksin,0,0,0
1923547239030587691,2025-05-17T01:12:54.000Z,MariaAlkaff_,"Dr. Anthony Pham, berkebangsaan Vietnam-Amerika, menyatakan:
Tidak ada autisme di Vietnam sebelum Bill Gates membeli vaksin-vaksinnya ""Kembali ke Vietnam, Vietnam tidak memiliki apa-apa. Tidak ada sesuatu seperti autisme pada tahun 1975, tahun 2000, tahun 2001. Tidak ada sesuatu",https://x.com/MariaAlkaff_/status/1923547239030587691,vaksin,0,0,0
1923739346940854331,2025-05-17T13:56:16.000Z,_______la_ye,"Menemani pacarku vaksin HPV 

Wishlist dari 2023, semoga wishlist lainnya terkabul",https://x.com/_______la_ye/status/1923739346940854331,vaksin,0,0,0
1922682811279880451,2025-05-14T15:57:58.000Z,GasMedsos,"Fakta unik usia Indonesia dapat  Uang hibah senilai Rp. 2,6 Triliun. 

Ternyata Indonesia akan jadi tempat ujicoba Vaksin TBC buatan Bill Gates. (TEGA BANGET ) 

Bagaimana menurut kalian, apakah siap vaksin lagi? ",https://x.com/GasMedsos/status/1922682811279880451,vaksin,0,0,0
1926119514808136033,2025-05-24T03:34:12.000Z,euronyfuzz,saia yg blm vaksin sm sekali,https://x.com/euronyfuzz/status/1926119514808136033,vaksin,0,0,0
